date,id,YOLL1,YOLL2,YOLL3,humrel,meantemp,maxtemp,mintemp,o3,year,month,week,YLL,month_mean,yll_total,HW,HW_lag1,HW_lag2,HW_lag3,o3_lag1,o3_lag2,o3_lag3,HW_lag0_2,no2,no2_lag1,no2_lag2,no2_lag3,total_death
8/15/1995,536,1303.12,439.89,509.65,83,26.31,31,21.1,27.5417,6,3,11,2252.66,20.58781,2252.66,1,0,0,0,11.70833,9,23.45833,0.3333333,32.33727,33.23687,19.21437,28.79938,33
8/21/1995,542,1176.25,365.09,761.62,65.7,24.72,29.4,20.3,35.4583,6,3,12,2302.96,20.58781,2302.96,0,0,0,0,35.375,22.58333,12.54167,0,26.64719,27.17969,24.02906,27.1575,32
8/22/1995,543,1455.23,684.28,710.05,62.4,18.35,20.5,13.7,9.41667,6,3,12,2849.56,20.58781,2849.56,0,0,0,0,35.45833,35.375,22.58333,0,16.90688,26.64719,27.17969,24.02906,40
8/23/1995,544,1237.92,848.45,663.06,73.1,18.03,21.9,11.1,14.0833,6,3,12,2749.43,20.58781,2749.43,0,0,0,0,9.416667,35.45833,35.375,0,23.2525,16.90688,26.64719,27.17969,38
8/24/1995,545,1710.81,476.45,838.76,64.5,16.23,19.4,11.1,14.7083,6,3,13,3026.02,20.58781,3026.02,0,0,0,0,14.08333,9.416667,35.45833,0,20.12406,23.2525,16.90688,26.64719,43
8/28/1995,549,1250.71,581.56,462.34,51.4,18.33,24.4,9.8,15.5652,6,3,13,2294.61,20.58781,2294.61,0,0,0,0,,,,0,26.35875,20.78969,23.91813,19.3475,33
8/29/1995,550,1224.78,670.12,442.3,65.3,19.95,26.1,11.4,15.875,6,3,13,2337.2,20.58781,2337.2,0,0,0,0,15.56522,,,0,28.47717,26.35875,20.78969,23.91813,32
8/30/1995,551,1464.04,882.68,750.92,62.6,16.99,23.6,9.9,12.7083,6,3,13,3097.64,20.58781,3097.64,0,0,0,0,15.875,15.56522,,0,25.82625,28.47717,26.35875,20.78969,43
8/31/1995,552,880.15,756.34,486.53,78.6,18.33,21.5,15.7,15.2174,6,3,13,2123.02,20.58781,2123.02,0,0,0,0,12.70833,15.875,15.56522,0,31.88344,25.82625,28.47717,26.35875,32
6/1/1996,553,769.27,522.08,806.76,47.9,18.14,25.2,11.2,37.8333,6,1,1,2098.11,19.30185,2098.11,0,0,0,0,15.21739,12.70833,15.875,0,31.01813,31.88344,25.82625,28.47717,29
6/2/1996,554,1587.72,861.04,596.11,52.3,20.45,27.8,11,52.4167,6,1,1,3044.87,19.30185,3044.87,0,0,0,0,37.83333,15.21739,12.70833,0,26.46969,31.01813,31.88344,25.82625,41
6/3/1996,555,873.77,896.02,884.51,59.3,19.27,25.3,14.3,44.7917,6,1,1,2654.3,19.30185,2654.3,0,0,0,0,52.41667,37.83333,15.21739,0,29.08781,26.46969,31.01813,31.88344,39
6/4/1996,556,857.53,926.62,663.97,85,18.09,24.3,15.4,23.8333,6,1,1,2448.12,19.30185,2448.12,0,0,0,0,44.79167,52.41667,37.83333,0,30.15281,29.08781,26.46969,31.01813,33
6/5/1996,557,850.24,725.82,725.13,76.4,17.53,21.7,14,28.9583,6,1,1,2301.19,19.30185,2301.19,0,0,0,0,23.83333,44.79167,52.41667,0,26.89125,30.15281,29.08781,26.46969,32
6/6/1996,558,1036.01,458.36,1044.14,71,17.16,21.4,13.2,23.3478,6,1,1,2538.51,19.30185,2538.51,0,0,0,0,28.95833,23.83333,44.79167,0,28.26687,26.89125,30.15281,29.08781,34
6/7/1996,559,1137.24,1192.53,1101.79,91.6,15.59,18.3,13.9,7.66667,6,1,1,3431.56,19.30185,3431.56,0,0,0,0,23.34783,28.95833,23.83333,0,36.85344,28.26687,26.89125,30.15281,47
6/8/1996,560,933.29,511.29,496.69,84.8,14.79,16.7,11.7,10.375,6,1,2,1941.27,19.30185,1941.27,0,0,0,0,7.666667,23.34783,28.95833,0,24.36188,36.85344,28.26687,26.89125,28
6/9/1996,561,1008.89,748.7,466.32,81.5,18.69,21.8,14.2,10.75,6,1,2,2223.91,19.30185,2223.91,0,0,0,0,10.375,7.666667,23.34783,0,19.08125,24.36188,36.85344,28.26687,30
6/10/1996,562,921.62,606.1,878.76,93.4,21.13,25,18.4,11.2174,6,1,2,2406.48,19.30185,2406.48,0,0,0,0,10.75,10.375,7.666667,0,21.655,19.08125,24.36188,36.85344,35
6/11/1996,563,1153.97,875.19,661.91,90,21.81,28,16.4,16.375,6,1,2,2691.07,19.30185,2691.07,0,0,0,0,11.21739,10.75,10.375,0,29.53156,21.655,19.08125,24.36188,38
6/12/1996,564,1137.36,545.69,512.22,83.8,22.35,26.7,17.1,32.625,6,1,2,2195.27,19.30185,2195.27,0,0,0,0,16.375,11.21739,10.75,0,37.34156,29.53156,21.655,19.08125,31
6/13/1996,565,953.12,831.36,813.28,93,19.98,22.7,18.3,27.5833,6,1,2,2597.76,19.30185,2597.76,0,0,0,0,32.625,16.375,11.21739,0,36.60938,37.34156,29.53156,21.655,38
6/14/1996,566,837.35,608.86,1116.04,78.5,20.7,26.8,17,21.8333,6,1,2,2562.25,19.30185,2562.25,0,0,0,0,27.58333,32.625,16.375,0,28.95469,36.60938,37.34156,29.53156,36
6/15/1996,567,922.23,1183.14,668.17,67.4,19.67,25.2,16,20.125,6,1,3,2773.54,19.30185,2773.54,0,0,0,0,21.83333,27.58333,32.625,0,22.60906,28.95469,36.60938,37.34156,40
6/16/1996,568,1111.87,565.49,299.39,64.2,17.23,22.2,10.1,23.2083,6,1,3,1976.75,19.30185,1976.75,0,0,0,0,20.125,21.83333,27.58333,0,20.25719,22.60906,28.95469,36.60938,27
6/17/1996,569,1032.7,649.03,738.46,65.9,21.44,27.5,14,18.2917,6,1,3,2420.19,19.30185,2420.19,0,0,0,0,23.20833,20.125,21.83333,0,28.55531,20.25719,22.60906,28.95469,35
6/18/1996,570,1134.78,571.55,713.77,54,20.64,24.7,15.4,20.8261,6,1,3,2420.1,19.30185,2420.1,0,0,0,0,18.29167,23.20833,20.125,0,25.88964,28.55531,20.25719,22.60906,36
6/19/1996,571,1016.59,529.03,1115.71,64.5,21,26.4,16,22.3333,6,1,3,2661.33,19.30185,2661.33,0,0,0,0,20.82609,18.29167,23.20833,0,30.38208,25.88964,28.55531,20.25719,37
6/20/1996,572,1173.37,808.86,651.68,79,20.01,22.9,15.7,22.4583,6,1,3,2633.91,19.30185,2633.91,0,0,0,0,22.33333,20.82609,18.29167,0,29.87325,30.38208,25.88964,28.55531,38
6/21/1996,573,1494.56,864.07,792,75,21.1,24.4,15.8,16.625,6,1,3,3150.63,19.30185,3150.63,0,0,0,0,22.45833,22.33333,20.82609,0,30.76398,29.87325,30.38208,25.88964,44
6/22/1996,574,1010.46,820.04,1182.23,88.3,15.58,17.6,13.8,6.375,6,1,4,3012.73,19.30185,3012.73,0,0,0,0,16.625,22.45833,22.33333,0,16.77375,30.76398,29.87325,30.38208,41
6/23/1996,575,1800.35,769.7,606.65,73.6,17.18,20.1,14.6,14.4167,6,1,4,3176.7,19.30185,3176.7,0,0,0,0,6.375,16.625,22.45833,0,16.10813,16.77375,30.76398,29.87325,44
6/24/1996,576,1140.41,649.09,977.74,67.6,16.77,21.4,13.2,15.125,6,1,4,2767.24,19.30185,2767.24,0,0,0,0,14.41667,6.375,16.625,0,15.59781,16.10813,16.77375,30.76398,40
6/25/1996,577,1361.76,917.87,517.66,71.6,16.79,22.3,12.6,13.25,6,1,4,2797.29,19.30185,2797.29,0,0,0,0,15.125,14.41667,6.375,0,25.42109,15.59781,16.10813,16.77375,39
6/26/1996,578,1334.62,1002.34,596.01,62,15.7,22.3,9.3,12.3333,6,1,4,2932.97,19.30185,2932.97,0,0,0,0,13.25,15.125,14.41667,0,18.94813,25.42109,15.59781,16.10813,41
6/27/1996,579,1067.12,685.87,661.22,79.6,15.54,18,13.2,4.70833,6,1,4,2414.21,19.30185,2414.21,0,0,0,0,12.33333,13.25,15.125,0,23.51875,18.94813,25.42109,15.59781,35
6/28/1996,580,881.59,1032.02,197.75,72.8,18.1,23,12.8,23.0833,6,1,4,2111.36,19.30185,2111.36,0,0,0,0,4.708333,12.33333,13.25,0,32.08313,23.51875,18.94813,25.42109,31
6/29/1996,581,1263.11,607.16,1147.87,77.3,18.22,20.4,15.8,20.25,6,1,5,3018.14,19.30185,3018.14,0,0,0,0,23.08333,4.708333,12.33333,0,29.44281,32.08313,23.51875,18.94813,41
6/30/1996,582,1652.87,865.16,984.99,90.2,19.34,23.9,17.1,26.75,6,1,5,3503.02,19.30185,3503.02,0,0,0,0,20.25,23.08333,4.708333,0,25.22719,29.44281,32.08313,23.51875,48
7/1/1996,583,871.92,780.77,944.9,65.6,23.3,28,19.1,30.5,6,2,5,2597.59,21.39427,2597.59,0,0,0,0,26.75,20.25,23.08333,0,17.94969,25.22719,29.44281,32.08313,36
7/2/1996,584,1316.4,1033.46,560.99,67.1,22.45,26.7,17.5,22,6,2,5,2910.85,21.39427,2910.85,0,0,0,0,30.5,26.75,20.25,0,27.335,17.94969,25.22719,29.44281,44
7/3/1996,585,846.55,1082.83,723.26,75.9,20.85,23.7,18.8,14.5652,6,2,5,2652.64,21.39427,2652.64,0,0,0,0,22,30.5,26.75,0,24.76125,27.335,17.94969,25.22719,39
7/6/1996,588,1325.3,1043.63,378,65.2,19.58,22.7,13.6,28.875,6,2,6,2746.93,21.39427,2746.93,0,0,0,0,,,14.56522,0,20.56781,24.38406,18.17446,24.76125,39
7/7/1996,589,1379.85,665.29,520.11,74.7,18.78,23.7,12.8,15.0833,6,2,6,2565.25,21.39427,2565.25,0,0,0,0,28.875,,,0,21.01156,20.56781,24.38406,18.17446,35
7/8/1996,590,1454.92,338.86,1042.19,76.9,21.2,24.7,17,25.7083,6,2,6,2835.97,21.39427,2835.97,0,0,0,0,15.08333,28.875,,0,31.24,21.01156,20.56781,24.38406,39
7/9/1996,591,820.26,877.01,643.33,70.3,20.07,23.8,14.4,25.625,6,2,6,2340.6,21.39427,2340.6,0,0,0,0,25.70833,15.08333,28.875,0,26.31437,31.24,21.01156,20.56781,33
7/10/1996,592,1554.83,1157.38,834.18,73.3,17.13,20.2,12.9,9,6,2,6,3546.39,21.39427,3546.39,0,0,0,0,25.625,25.70833,15.08333,0,15.93062,26.31437,31.24,21.01156,51
7/11/1996,593,969.7,794.74,899.78,67.6,19.48,24.5,14.2,19.75,6,2,6,2664.22,21.39427,2664.22,0,0,0,0,9,25.625,25.70833,0,21.49969,15.93062,26.31437,31.24,38
7/12/1996,594,2114.02,1214.21,857.19,63,21.27,27,15.7,35.6667,6,2,6,4185.42,21.39427,4185.42,0,0,0,0,19.75,9,25.625,0,35.87719,21.49969,15.93062,26.31437,59
7/13/1996,595,834.42,779.14,670.07,78.3,21.32,23.6,19.2,29.2917,6,2,7,2283.63,21.39427,2283.63,0,0,0,0,35.66667,19.75,9,0,23.49656,35.87719,21.49969,15.93062,32
7/14/1996,596,1053.49,760.79,707.32,85,21.88,26.9,16.7,20.0417,6,2,7,2521.6,21.39427,2521.6,0,0,0,0,29.29167,35.66667,19.75,0,20.235,23.49656,35.87719,21.49969,37
7/15/1996,597,1450.45,813,879.21,92.9,21.76,24.5,18.2,20.4783,6,2,7,3142.66,21.39427,3142.66,0,0,0,0,20.04167,29.29167,35.66667,0,26.38094,20.235,23.49656,35.87719,44
7/16/1996,598,1176.66,1051.4,661.17,84.6,20.49,25.4,18.3,36.0833,6,2,7,2889.23,21.39427,2889.23,0,0,0,0,20.47826,20.04167,29.29167,0,24.60594,26.38094,20.235,23.49656,43
7/17/1996,599,1034.14,449.59,1014.34,71.5,22.26,27.3,17.8,25.7391,6,2,7,2498.07,21.39427,2498.07,0,0,0,0,36.08333,20.47826,20.04167,0,24.69469,24.60594,26.38094,20.235,35
7/18/1996,600,1353.34,863.84,738.34,78.5,22.83,27.5,17.5,25.1667,6,2,7,2955.52,21.39427,2955.52,0,0,0,0,25.73913,36.08333,20.47826,0,31.26219,24.69469,24.60594,26.38094,41
7/19/1996,601,1403.56,605.97,445.94,84.1,20.42,22.8,15.9,26.4167,6,2,7,2455.47,21.39427,2455.47,0,0,0,0,25.16667,25.73913,36.08333,0,31.48406,31.26219,24.69469,24.60594,35
7/20/1996,602,871.51,670.19,1145.82,61.5,17.42,20.3,14.1,16.9167,6,2,8,2687.52,21.39427,2687.52,0,0,0,0,26.41667,25.16667,25.73913,0,16.55187,31.48406,31.26219,24.69469,37
7/21/1996,603,914.48,858.06,422.18,55,20.05,25.1,15.9,18.1667,6,2,8,2194.72,21.39427,2194.72,0,0,0,0,16.91667,26.41667,25.16667,0,16.48531,16.55187,31.48406,31.26219,30
7/22/1996,604,783.69,806.34,1059.31,70.4,20,26.5,12.2,19.5417,6,2,8,2649.34,21.39427,2649.34,0,0,0,0,18.16667,16.91667,26.41667,0,25.49344,16.48531,16.55187,31.48406,39
7/23/1996,605,974,1013.45,853.79,76.8,20.58,25.4,16.7,25.1667,6,2,8,2841.24,21.39427,2841.24,0,0,0,0,19.54167,18.16667,16.91667,0,31.63938,25.49344,16.48531,16.55187,40
7/24/1996,606,901.46,431.59,434.12,77.7,22.01,27,16.7,37.9583,6,2,8,1767.17,21.39427,1767.17,0,0,0,0,25.16667,19.54167,18.16667,0,31.92781,31.63938,25.49344,16.48531,26
7/26/1996,608,1371.88,488.97,909.85,76.6,21.24,25.3,17.9,22.3333,6,2,8,2770.7,21.39427,2770.7,0,0,0,0,27.66667,37.95833,25.16667,0,28.5775,35.78844,31.92781,31.63938,39
7/27/1996,609,1020.56,814.48,978.65,76.4,19.53,23.2,15.7,11.2083,6,2,9,2813.69,21.39427,2813.69,0,0,0,0,22.33333,27.66667,37.95833,0,15.7975,28.5775,35.78844,31.92781,38
7/28/1996,610,1049.75,861.4,817.54,66.3,19.26,24.1,12.7,13.7917,6,2,9,2728.69,21.39427,2728.69,0,0,0,0,11.20833,22.33333,27.66667,0,15.84188,15.7975,28.5775,35.78844,38
7/29/1996,611,946.04,984.79,632.51,64.4,21.21,25.7,12.7,16.25,6,2,9,2563.34,21.39427,2563.34,0,0,0,0,13.79167,11.20833,22.33333,0,21.76594,15.84188,15.7975,28.5775,34
7/30/1996,612,1388.95,640.8,527.31,77.5,20.43,22.1,18.8,27.7917,6,2,9,2557.06,21.39427,2557.06,0,0,0,0,16.25,13.79167,11.20833,0,23.82937,21.76594,15.84188,15.7975,35
7/31/1996,613,876.63,804.61,590.62,86.8,18.81,21,17,17.4583,6,2,9,2271.86,21.39427,2271.86,0,0,0,0,27.79167,16.25,13.79167,0,21.58844,23.82937,21.76594,15.84188,32
8/1/1996,614,449.36,379.84,512.3,90.6,18.68,20.8,16,3.75,6,3,9,1341.5,20.58781,1341.5,0,0,0,0,17.45833,27.79167,16.25,0,23.54094,21.58844,23.82937,21.76594,19
8/2/1996,615,1107.1,451.05,997.02,87.4,19.02,23.5,14.9,20.2083,6,3,9,2555.17,20.58781,2555.17,0,0,0,0,3.75,17.45833,27.79167,0,32.41594,23.54094,21.58844,23.82937,36
8/3/1996,616,1135.02,725.2,785.11,77,21.61,26.8,17,26.0833,6,3,10,2645.33,20.58781,2645.33,0,0,0,0,20.20833,3.75,17.45833,0,29.70906,32.41594,23.54094,21.58844,37
8/4/1996,617,781.23,776.46,623.93,77.6,22.49,27.5,15.8,32.5417,6,3,10,2181.62,20.58781,2181.62,0,0,0,0,26.08333,20.20833,3.75,0,29.22094,29.70906,32.41594,23.54094,31
8/5/1996,618,1472.35,665.95,687.36,73.8,24.07,29.2,18.4,26.9091,6,3,10,2825.66,20.58781,2825.66,0,0,0,0,32.54167,26.08333,20.20833,0,33.47804,29.22094,29.70906,32.41594,40
8/6/1996,619,1023.08,1039.63,674.26,69.5,24.65,30,17.9,33.087,6,3,10,2736.97,20.58781,2736.97,1,0,0,0,26.90909,32.54167,26.08333,0.3333333,36.87563,33.47804,29.22094,29.70906,39
8/7/1996,620,1237.36,903.97,643.36,74.8,25.56,31.1,19.6,37.9091,6,3,10,2784.69,20.58781,2784.69,1,1,0,0,33.08696,26.90909,32.54167,0.6666667,34.23531,36.87563,33.47804,29.22094,39
8/8/1996,621,1724.16,568.59,625.42,80,24.56,28.6,21.3,44.9167,6,3,10,2918.17,20.58781,2918.17,0,1,1,0,37.90909,33.08696,26.90909,0.6666667,29.66469,34.23531,36.87563,33.47804,41
8/9/1996,622,1117.57,682.21,1049.07,77.4,22.79,26.7,17.9,18.6667,6,3,10,2848.85,20.58781,2848.85,0,0,1,1,44.91667,37.90909,33.08696,0.3333333,20.72313,29.66469,34.23531,36.87563,40
8/10/1996,623,1037.54,474.79,593.69,70.5,17.56,22.2,13.5,11,6,3,11,2106.02,20.58781,2106.02,0,0,0,1,18.66667,44.91667,37.90909,0,13.40125,20.72313,29.66469,34.23531,30
8/11/1996,624,1232.59,733.84,512.33,59.4,16.03,21.8,10,31.5833,6,3,11,2478.76,20.58781,2478.76,0,0,0,0,11,18.66667,44.91667,0,21.1225,13.40125,20.72313,29.66469,33
8/12/1996,625,735.96,1219.3,701.59,70,19,23.9,12.3,25.6667,6,3,11,2656.85,20.58781,2656.85,0,0,0,0,31.58333,11,18.66667,0,24.73906,21.1225,13.40125,20.72313,37
8/13/1996,626,1844.26,856.36,741.85,75.3,21.18,24.7,17,27.7917,6,3,11,3442.47,20.58781,3442.47,0,0,0,0,25.66667,31.58333,11,0,29.22094,24.73906,21.1225,13.40125,47
8/14/1996,627,1006.9,272.06,926.97,66.3,19.84,24.7,15.2,17.4545,6,3,11,2205.93,20.58781,2205.93,0,0,0,0,27.79167,25.66667,31.58333,0,24.6725,29.22094,24.73906,21.1225,30
8/15/1996,628,748.75,675.01,701.82,66.3,22.22,28.7,16.1,27.1667,6,3,11,2125.58,20.58781,2125.58,0,0,0,0,17.45455,27.79167,25.66667,0,26.24781,24.6725,29.22094,24.73906,30
8/16/1996,629,1859.64,859.79,862.79,85.5,20.91,24.4,18.5,25.6667,6,3,11,3582.22,20.58781,3582.22,0,0,0,0,27.16667,17.45455,27.79167,0,30.13062,26.24781,24.6725,29.22094,50
8/17/1996,630,1334.99,1222.6,1027.63,75.2,20.9,24.9,17.4,13.7917,6,3,12,3585.22,20.58781,3585.22,0,0,0,0,25.66667,27.16667,17.45455,0,21.85469,30.13062,26.24781,24.6725,48
8/18/1996,631,1445.85,446.21,751.07,75.5,21,26,16.7,16.2917,6,3,12,2643.13,20.58781,2643.13,0,0,0,0,13.79167,25.66667,27.16667,0,15.975,21.85469,30.13062,26.24781,36
8/19/1996,632,1305.59,402.28,399.04,64.8,19.11,24.6,11.4,21.5833,6,3,12,2106.91,20.58781,2106.91,0,0,0,0,16.29167,13.79167,25.66667,0,27.57906,15.975,21.85469,30.13062,30
8/20/1996,633,1064.02,504.82,577.54,71.5,21.31,28.3,13.3,26.2083,6,3,12,2146.38,20.58781,2146.38,0,0,0,0,21.58333,16.29167,13.79167,0,28.35563,27.57906,15.975,21.85469,30
8/21/1996,634,1189.63,660.11,844.25,79.5,23.29,28.2,18.6,20.0833,6,3,12,2693.99,20.58781,2693.99,0,0,0,0,26.20833,21.58333,16.29167,0,24.73167,28.35563,27.57906,15.975,38
8/23/1996,636,919.09,417.14,315.24,88.5,22.04,25.4,18.1,19,6,3,12,1651.47,20.58781,1651.47,0,0,0,0,19.625,20.08333,26.20833,0,30.3525,25.69891,24.73167,28.35563,25
8/24/1996,637,929.18,627.15,1366.14,68.5,20.08,26.4,13.9,17.2083,6,3,13,2922.47,20.58781,2922.47,0,0,0,0,19,19.625,20.08333,0,20.85625,30.3525,25.69891,24.73167,41
8/25/1996,638,1032.48,601.41,345.74,65.2,22.93,28.9,17,39.6667,6,3,13,1979.63,20.58781,1979.63,0,0,0,0,17.20833,19,19.625,0,16.81812,20.85625,30.3525,25.69891,27
8/26/1996,639,1332.2,577.8,751.38,69.1,18.3,21,16.4,9.58333,6,3,13,2661.38,20.58781,2661.38,0,0,0,0,39.66667,17.20833,19,0,18.77063,16.81812,20.85625,30.3525,38
8/27/1996,640,713.8,554.71,661.25,69.7,17.65,20.6,14.7,9.375,6,3,13,1929.76,20.58781,1929.76,0,0,0,0,9.583333,39.66667,17.20833,0,19.45844,18.77063,16.81812,20.85625,26
8/28/1996,641,755.48,897.88,1329.14,75,17.99,24.9,12,14.6957,6,3,13,2982.5,20.58781,2982.5,0,0,0,0,9.375,9.583333,39.66667,0,31.15125,19.45844,18.77063,16.81812,42
8/29/1996,642,1000.64,863.7,443.28,68,19.54,26.1,14.3,10.5417,6,3,13,2307.62,20.58781,2307.62,0,0,0,0,14.69565,9.375,9.583333,0,20.16844,31.15125,19.45844,18.77063,32
8/30/1996,643,1657.3,923.15,741.63,61.7,17.1,22.3,8.9,14.3043,6,3,13,3322.08,20.58781,3322.08,0,0,0,0,10.54167,14.69565,9.375,0,18.30118,20.16844,31.15125,19.45844,50
8/31/1996,644,1011.8,763.76,812.54,68.2,20.4,26.6,16.2,23.6667,6,3,13,2588.1,20.58781,2588.1,0,0,0,0,14.30435,10.54167,14.69565,0,18.21594,18.30118,20.16844,31.15125,37
6/1/1997,645,1209.59,863.62,669.11,48,17.49,20.9,14.7,25.8333,7,1,1,2742.32,19.30185,2742.32,0,0,0,0,23.66667,14.30435,10.54167,0,22.27625,18.21594,18.30118,20.16844,37
6/2/1997,646,1071.48,733.87,346.84,41.5,17.69,23,10.9,22.3333,7,1,1,2152.19,19.30185,2152.19,0,0,0,0,25.83333,23.66667,14.30435,0,31.70594,22.27625,18.21594,18.30118,30
6/3/1997,647,762.85,595.39,456.17,47.4,17.12,22.1,11,22.8571,7,1,1,1814.41,19.30185,1814.41,0,0,0,0,22.33333,25.83333,23.66667,0,35.12281,31.70594,22.27625,18.21594,25
6/4/1997,648,794.93,497.4,589.12,49.4,17.94,23.4,11.2,19.6667,7,1,1,1881.45,19.30185,1881.45,0,0,0,0,22.85714,22.33333,25.83333,0,32.68536,35.12281,31.70594,22.27625,29
6/5/1997,649,906.04,670.97,1078.1,51.2,17.48,23.2,9.3,22.2273,7,1,1,2655.11,19.30185,2655.11,0,0,0,0,19.66667,22.85714,22.33333,0,29.91261,32.68536,35.12281,31.70594,41
6/6/1997,650,1227.42,495.18,746.28,52,18.97,24.9,10,25.5,7,1,1,2468.88,19.30185,2468.88,0,0,0,0,22.22727,19.66667,22.85714,0,33.11182,29.91261,32.68536,35.12281,33
6/7/1997,651,1067.79,930.38,1068.76,53.1,19.17,25.3,11.8,26.2917,7,1,1,3066.93,19.30185,3066.93,0,0,0,0,25.5,22.22727,19.66667,0,28.62188,33.11182,29.91261,32.68536,44
6/8/1997,652,1099.6,379.9,1030.61,43.5,20.16,26.6,13.7,34,7,1,2,2510.11,19.30185,2510.11,0,0,0,0,26.29167,25.5,22.22727,0,30.53,28.62188,33.11182,29.91261,36
6/9/1997,653,1000.54,822.19,1270.03,60.7,21.56,29.4,13.1,32.5417,7,1,2,3092.76,19.30185,3092.76,0,0,0,0,34,26.29167,25.5,0,47.68094,30.53,28.62188,33.11182,44
6/10/1997,654,1078.25,988.43,815.18,62.6,23.49,29.2,18,39.1667,7,1,2,2881.86,19.30185,2881.86,0,0,0,0,32.54167,34,26.29167,0,40.69188,47.68094,30.53,28.62188,40
6/11/1997,655,860.32,1089.16,699.89,60.3,23.18,28.2,17.6,37.6364,7,1,2,2649.37,19.30185,2649.37,0,0,0,0,39.16667,32.54167,34,0,42.71094,40.69188,47.68094,30.53,39
6/12/1997,656,1140.67,1187.57,548.59,61.7,22.17,27.1,18.5,53.5652,7,1,2,2876.83,19.30185,2876.83,0,0,0,0,37.63636,39.16667,32.54167,0,48.32438,42.71094,40.69188,47.68094,41
6/13/1997,657,1371.45,954.68,1078.91,76.1,19.73,23.9,17.1,46.375,7,1,2,3405.04,19.30185,3405.04,0,0,0,0,53.56522,37.63636,39.16667,0,42.75531,48.32438,42.71094,40.69188,49
6/14/1997,658,1487.17,505.71,691.79,51.2,15.18,20,10.1,28.625,7,1,2,2684.67,19.30185,2684.67,0,0,0,0,46.375,53.56522,37.63636,0,24.87219,42.75531,48.32438,42.71094,38
6/15/1997,659,768.27,707.14,685.7,49.5,16.9,23.6,9.3,26.25,7,1,3,2161.11,19.30185,2161.11,0,0,0,0,28.625,46.375,53.56522,0,23.58531,24.87219,42.75531,48.32438,33
6/16/1997,660,1319.67,350.46,743.36,50,21.64,28.2,13.1,54.7917,7,1,3,2413.49,19.30185,2413.49,0,0,0,0,26.25,28.625,46.375,0,32.38989,23.58531,24.87219,42.75531,35
6/17/1997,661,1410.1,646.4,741.26,83.6,18.34,25.3,13.5,32.5217,7,1,3,2797.76,19.30185,2797.76,0,0,0,0,54.79167,26.25,28.625,0,36.92,32.38989,23.58531,24.87219,39
6/18/1997,662,989.12,833.14,867.49,89.8,17.43,20.9,13.6,6.61905,7,1,3,2689.75,19.30185,2689.75,0,0,0,0,32.52174,54.79167,26.25,0,28.24469,36.92,32.38989,23.58531,35
6/19/1997,663,813.58,464.83,1176.24,71.5,19.72,24.4,15.3,14.95,7,1,3,2454.65,19.30185,2454.65,0,0,0,0,6.619048,32.52174,54.79167,0,37.63,28.24469,36.92,32.38989,34
6/20/1997,664,760.75,771.36,693.14,61.4,20.48,25.1,14.8,23.0417,7,1,3,2225.25,19.30185,2225.25,0,0,0,0,14.95,6.619048,32.52174,0,32.68219,37.63,28.24469,36.92,29
6/21/1997,665,1201.55,567.02,743.03,89.4,21.65,26.3,19.4,37.75,7,1,3,2511.6,19.30185,2511.6,0,0,0,0,23.04167,14.95,6.619048,0,31.48406,32.68219,37.63,28.24469,35
6/22/1997,666,1152.95,525.02,1028.43,85,20.96,26,16.5,33.25,7,1,4,2706.4,19.30185,2706.4,0,0,0,0,37.75,23.04167,14.95,0,23.05281,31.48406,32.68219,37.63,37
6/23/1997,667,1327.11,558.78,889.83,67.9,20.2,25.2,15.5,15.75,7,1,4,2775.72,19.30185,2775.72,0,0,0,0,33.25,37.75,23.04167,0,28.66625,23.05281,31.48406,32.68219,39
6/24/1997,668,1034.4,685.84,508.56,62.2,19.63,23.8,13.6,31.6667,7,1,4,2228.8,19.30185,2228.8,0,0,0,0,15.75,33.25,37.75,0,29.59813,28.66625,23.05281,31.48406,31
6/25/1997,669,1243.94,736.31,710.8,78.4,22.89,29.4,17.5,35.9583,7,1,4,2691.05,19.30185,2691.05,0,0,0,0,31.66667,15.75,33.25,0,30.99594,29.59813,28.66625,23.05281,37
6/26/1997,670,735.9,840.33,1057.56,70.6,22.57,27.5,16.7,24,7,1,4,2633.79,19.30185,2633.79,0,0,0,0,35.95833,31.66667,15.75,0,31.48406,30.99594,29.59813,28.66625,36
6/27/1997,671,1315.08,660.31,610.04,64.3,19.71,25,13.2,22.4583,7,1,4,2585.43,19.30185,2585.43,0,0,0,0,24,35.95833,31.66667,0,30.03784,31.48406,30.99594,29.59813,37
6/28/1997,672,1013.19,530.16,390.54,61.6,23.35,28.5,17.4,42.5417,7,1,4,1933.89,19.30185,1933.89,0,0,0,0,22.45833,24,35.95833,0,25.07187,30.03784,31.48406,30.99594,26
6/29/1997,673,796.06,284.3,658.82,57.1,24.94,29.8,19.8,63.3333,7,1,5,1739.18,19.30185,1739.18,0,0,0,0,42.54167,22.45833,24,0,24.89437,25.07187,30.03784,31.48406,24
6/30/1997,674,1211.41,1048.93,1140.32,59.2,25.41,30.5,19.9,57.7917,7,1,5,3400.66,19.30185,3400.66,1,0,0,0,63.33333,42.54167,22.45833,0.3333333,51.03125,24.89437,25.07187,30.03784,47
